Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
127937,27937,67.87299449854,57.03395594482,278261726997107840,0.353,1.862,0.959,-1.597,13.42358,0.002767,13.639918,0.002879,13.056321,0.003821,,,0.583597,0.216338,0.367259,,11310.9,2220.4453,2.4634,125.38704,3.08,0.223,0.59752876,B      
35569,35569,330.12280647079,21.84930184451,1782618376544754304,1.9914,17.002,12.876,11.104,11.361486,0.002795,11.542321,0.002854,11.049072,0.0038,10.917182,0.010281,0.493249,0.180835,0.312414,,7760.5,539.855,1.6645,7.6049137,1.623,0.417,0.6004329,A      
82587,82587,98.0631148009,-7.40794021348,3006892864334219520,6.4884,16.286,-7.668,14.368,7.244613,0.002771,7.351887,0.002823,7.032394,0.003848,6.949373,0.010175,0.319493,0.107274,0.212219,,7448.9,154.2414,2.8394,22.141903,1.96,1.0,0.37729377,A      
64971,64971,312.6421640894,45.33518512739,2163260647730605056,0.9517,1.771,-0.793,-1.584,12.733194,0.002758,13.183297,0.002868,12.101048,0.00379,11.811647,0.034606,1.082249,0.450103,0.632146,,9515.5,1140.0656,2.9133,50.731247,2.431,0.462,0.44610092,A      
175942,75942,20.85992906833,65.66539759492,525286977188657920,0.2739,0.909,-0.909,-0.032,13.724387,0.002761,14.117031,0.002886,13.142434,0.003805,,,0.974597,0.392644,0.581953,,9673.3,4235.019,6.3676,216.1946,3.334,0.268,0.3249541,B      
3579,3579,83.06623638988,37.41192886829,190281138705532800,0.8407,3.594,0.792,-3.506,12.803884,0.002763,13.25743,0.002841,12.176423,0.003798,11.915283,0.030584,1.081007,0.453547,0.627461,,7190.7,1739.689,4.8147,36.92887,2.215,0.711,0.30723932,A      
158409,58409,31.9176509985,58.24357626723,506752544042753280,0.2664,1.251,-0.979,-0.778,15.359512,0.002777,15.61661,0.003275,14.934095,0.004031,,,0.682514,0.257097,0.425417,,10049.3,4402.9985,2.3422,29.487583,2.287,,0.5000732,B      
88749,88749,103.16744064722,-9.0559462592,3050530384901564928,0.8706,12.86,4.614,-12.004,12.347255,0.002916,12.613644,0.004526,11.914963,0.004362,11.731475,0.02815,0.698681,0.266389,0.432292,,7372.5,1103.7573,2.6504,19.429699,1.902,1.065,0.41563776,A      
14588,14588,18.48569749601,59.72377519345,414273651823026176,1.2768,2.04,1.395,-1.489,12.046406,0.002767,12.312181,0.002859,11.624478,0.003806,11.451839,0.011344,0.687702,0.265775,0.421927,,7762.6,742.0576,2.0434,14.69728,1.819,0.88,0.33988437,A      
171312,71312,28.80485939118,64.709160282,518233025982315264,0.1226,0.8,-0.785,0.154,15.400445,0.002766,15.748259,0.003213,14.86472,0.003934,,,0.883538,0.347814,0.535725,,10548.3,6296.756,3.769,167.01874,3.189,0.269,0.4436904,B      
50754,50754,335.18844375237,55.81705000546,2006015160526956544,0.4183,5.912,-4.608,-3.703,14.053676,0.002766,14.473404,0.002915,13.444421,0.003839,13.080761,0.045813,1.028983,0.419728,0.609255,,7658.6,2668.2314,3.855,32.86037,2.144,0.824,0.34765524,A      
1862,1862,71.08891810214,32.64276523707,161315471241384576,0.3511,2.535,1.062,-2.302,14.965918,0.002771,15.801209,0.003677,14.045581,0.003884,13.703493,0.063769,1.755628,0.835291,0.920337,,8424.3,1971.465,3.3059,83.95575,2.623,0.5,0.38282087,A      
72220,72220,355.66126333765,71.25066762565,2215609427117732992,1.5573,3.148,2.457,-1.969,11.121899,0.00285,11.308744,0.003663,10.799082,0.004171,10.643986,0.005149,0.509663,0.186846,0.322817,,9200.2,579.6546,1.969,28.249105,2.173,0.43,0.7201258,A      
111932,11932,74.44805173709,41.44159647632,201663184296011904,0.2112,0.733,0.08,-0.729,16.124382,0.002803,16.543306,0.005424,15.525022,0.004262,,,1.018285,0.418924,0.59936,,9712.6,3650.6047,1.8294,25.877901,2.183,0.242,0.6416204,B      
103867,3867,74.41838776229,36.35677157938,186275862661719936,0.4213,2.784,0.871,-2.644,13.550381,0.002803,13.908497,0.003346,13.012898,0.003978,,,0.895599,0.358116,0.537483,,14125.3,2166.4846,2.6062,262.58893,3.94,,0.72163475,B      
100072,72,60.13631485051,17.80637748847,46688291669990400,1.0513,6.394,-3.362,-5.439,10.344023,0.002904,10.543306,0.002824,9.933471,0.003792,,,0.609836,0.199284,0.410552,,11428.2,619.4813,2.8233,126.95048,3.099,0.213,0.7524174,B      
36013,36013,300.64368720828,12.84961932155,1806047393098719360,0.9367,1.805,-1.749,-0.446,12.000745,0.002773,12.112453,0.002845,11.783784,0.00379,11.660922,0.038381,0.32867,0.111709,0.216961,,8699.3,955.0901,1.8386,21.070894,2.026,0.498,0.6877013,A      
132597,32597,16.46052265411,58.31380131836,425735682581755776,0.332,0.878,-0.626,-0.617,14.516359,0.002764,14.762176,0.002878,14.110683,0.003846,,,0.651492,0.245816,0.405676,,10043.2,3075.4731,2.3396,40.898457,2.407,0.275,0.5117931,B      
73991,73991,310.2798064903,68.18844434995,2246986052997277184,0.608,6.174,-4.347,-4.385,14.372736,0.002763,14.871861,0.003219,13.70803,0.003849,13.462092,0.073562,1.163832,0.499125,0.664706,,7499.8,1768.1787,2.4362,14.092302,1.785,1.057,0.51471084,A      
144210,44210,39.2922045724,55.80133291518,454674485027380992,1.9875,1.423,-1.356,0.43,10.468371,0.003807,10.694913,0.005785,10.03624,0.008079,,,0.658673,0.226542,0.432132,,15085.1,2061.9963,8.0316,3178.2776,6.608,,0.45601398,B      
23883,23883,26.68634707847,65.88256164612,519104492025879936,1.0718,2.055,1.052,-1.765,12.779031,0.002759,13.305238,0.002864,12.084079,0.003786,11.78793,0.020709,1.221159,0.526207,0.694952,,9555.1,981.85,2.7077,61.4121,2.594,0.324,0.6411039,A      
28511,28511,151.13936358365,27.84721101282,739996652915965312,6.4324,13.001,-12.804,-2.254,8.156885,0.002778,8.302641,0.002963,7.868204,0.003844,7.753158,0.006391,0.434437,0.145756,0.288681,,7080.2,154.716,2.1045,10.057163,1.645,1.376,0.45369592,A      
118573,18573,60.09768340605,43.76123338937,231640956512150400,0.1816,0.653,-0.634,-0.158,14.566162,0.00279,14.810729,0.003029,14.160547,0.004133,,,0.650182,0.244567,0.405615,,11200.9,3739.5366,2.6131,99.62284,2.945,0.221,0.5354564,B      
123833,23833,70.01105313342,49.16267294772,257758171603602176,0.1949,0.122,0.114,0.041,15.374977,0.002769,16.034489,0.003426,14.571154,0.003896,,,1.463335,0.659512,0.803824,,9794.1,1893.8992,1.9927,135.57373,2.896,0.378,0.3434561,B      
173657,73657,13.28163275125,63.16942963555,523665128823340288,0.2719,1.74,-1.702,-0.363,14.879862,0.002764,15.200596,0.002981,14.38126,0.00387,,,0.819336,0.320734,0.498602,,10262.3,4248.5693,3.1181,60.180573,2.595,0.305,0.45973098,B      
148396,48396,35.71087291814,59.79651330304,459324182262809728,0.3629,1.303,-0.967,-0.873,14.179363,0.002763,14.584563,0.003586,13.555491,0.004773,,,1.029072,0.4052,0.623872,,10301.0,3784.2498,4.5217,96.35934,2.837,0.316,0.4049933,B      
42886,42886,348.67458259778,48.02918907633,1942316328745584128,0.8014,1.812,-0.39,-1.77,13.090879,0.002779,13.292763,0.002829,12.735074,0.003821,12.578741,0.039398,0.557689,0.201884,0.355804,,7331.8,1339.7762,2.0457,9.01736,1.628,1.115,0.49763405,A      
97221,97221,104.38963716688,0.81777943657,3113745599045022336,1.2713,1.98,-0.031,-1.98,12.305189,0.002843,12.465906,0.003919,12.021372,0.004073,11.894251,0.095562,0.444534,0.160717,0.283817,,7271.3,779.6229,1.5494,6.511333,1.555,0.583,0.4487884,A      
151293,51293,37.39352918904,61.04098103718,465495397432455552,0.471,0.808,-0.616,-0.523,13.387725,0.002758,13.838143,0.002844,12.7498,0.003798,,,1.088344,0.450418,0.637925,,9672.7,1739.0969,3.3442,121.27779,2.944,0.333,0.32405642,B      
175192,75192,11.31886214103,65.31216163769,524514054876964480,0.3136,1.191,-0.796,-0.885,14.609417,0.002763,15.061107,0.002997,13.973939,0.003853,,,1.087168,0.45169,0.635478,,10171.2,2990.6458,3.1081,87.264694,2.765,0.34,0.45986643,B      
179434,79434,102.70451774121,51.6081594576,991609821529850624,2.2287,3.32,-2.084,-2.584,9.149688,0.002808,9.186939,0.002923,9.046968,0.003947,,,0.139971,0.037251,0.102719,,10119.2,408.0913,2.3443,63.75553,2.607,0.335,0.6637371,B      
68569,68569,310.92799095269,52.16524068903,2182095311969739264,0.8419,3.323,3.272,-0.578,12.154473,0.00276,12.361335,0.002856,11.804436,0.003797,11.639412,0.013216,0.556899,0.206862,0.350038,,9286.6,1078.9011,2.3863,32.24403,2.17,0.655,0.32217425,A      
151631,51631,42.07002426689,61.9789933903,465762063362832512,0.2568,0.745,-0.503,-0.549,16.5244,0.002851,17.00778,0.006129,15.835673,0.005858,,,1.172107,0.483379,0.688727,,9676.0,3506.2043,1.6674,23.796103,2.167,,0.65702766,B      
78003,78003,107.74472366868,-23.79662778718,2927489295679550208,0.3914,4.414,-3.138,3.104,14.085485,0.002764,14.313345,0.002859,13.710309,0.00381,13.539466,0.067899,0.603036,0.22786,0.375175,,7463.5,2220.6062,2.1877,15.026279,1.806,1.097,0.47474292,A      
20331,20331,39.9427979022,61.80479870266,465885410519665664,1.2646,4.469,-1.13,-4.323,12.512713,0.002761,12.815975,0.002827,12.043876,0.003794,11.832706,0.017464,0.7721,0.303262,0.468838,,9067.2,790.64,1.73,18.900705,2.027,0.259,0.72672355,A      
77867,77867,99.76943524968,-21.35322790004,2926719225218685696,0.9225,6.077,-4.472,4.114,12.073275,0.002776,12.193566,0.002883,11.856183,0.003808,11.748607,0.011122,0.337383,0.120292,0.217092,1.6603,8132.8,1233.466,2.3995,16.349651,1.881,0.748,0.44604462,A      
135470,35470,2.80240940282,60.56719885002,429207699787586432,0.2497,3.252,-3.138,-0.854,15.218781,0.002772,15.516095,0.003164,14.741142,0.003975,,,0.774953,0.297314,0.477639,,10477.2,4978.478,2.9677,53.400925,2.565,0.245,0.4744389,B      
65121,65121,314.16639090089,46.0491301336,2163704438121979648,0.6875,7.944,-4.658,-6.435,14.699059,0.002764,15.410012,0.003092,13.866587,0.003837,13.551591,0.094519,1.543426,0.710954,0.832472,,7190.5,1613.2448,2.7271,16.40992,1.85,1.008,0.44053826,A      
182137,82137,303.36555235369,13.13672302262,1803452305128365184,0.1034,3.342,-0.627,-3.283,15.093097,0.002824,15.095337,0.003169,15.08697,0.00416,,,0.008367,0.00224,0.006126,,16044.8,8494.937,2.1835,309.11896,,,1.1813458,B      
133526,33526,11.93618265219,60.01192837749,426832411074767104,0.1508,1.353,-1.272,-0.46,15.32375,0.002771,15.571078,0.00322,14.912324,0.003968,,,0.658754,0.247329,0.411426,,9669.0,4122.161,2.2249,38.401295,2.338,0.371,0.504226,B      
182145,82145,307.18337491097,12.6353176743,1803738727903216512,-0.0596,2.535,-1.621,-1.948,16.850813,0.002931,16.87224,0.007378,16.84636,0.010326,,,0.025881,0.021427,0.004454,,11489.1,10213.719,1.4185,,,,,B      
108507,8507,80.34959123953,40.52966378007,194790411989695104,0.2271,0.785,0.138,-0.773,14.217903,0.002769,14.479572,0.00294,13.782656,0.003865,,,0.696917,0.261669,0.435247,,11308.4,4628.5386,3.9039,156.17233,3.206,0.224,0.45276245,B      
95857,95857,107.87851533472,-1.82603103354,3108559237057420288,3.1408,5.796,-2.778,5.087,10.154435,0.002772,10.3166,0.00292,9.870901,0.003807,9.765392,0.011095,0.445699,0.162165,0.283534,,7310.3,322.0196,1.6847,7.1551776,1.558,1.01,0.5788258,A      
5287,5287,77.21300653327,46.89467001402,206859441889360256,1.599,6.363,1.586,-6.162,11.63446,0.002793,11.808609,0.003046,11.248117,0.003983,11.091002,0.011429,0.560492,0.17415,0.386342,,7438.5,581.8043,1.7179,8.687221,1.623,1.017,0.5206675,A      
155594,55594,61.63695639577,59.94251252661,473589074320981504,0.1888,2.94,-1.355,2.61,15.613624,0.002785,15.81192,0.003351,15.260383,0.004299,,,0.551538,0.198297,0.353241,,13991.2,4746.6484,1.6418,98.79124,,,1.1708859,B      
170420,70420,40.8338971205,64.37106159882,515808671562985088,0.1501,0.778,-0.773,-0.09,16.62215,0.002811,17.093824,0.004551,15.939061,0.004177,,,1.154763,0.471674,0.683089,,10247.8,2948.2769,1.2994,18.35393,,,0.7489444,B      
113622,13622,72.38793914868,42.3607491003,203684155389164032,0.3136,1.66,0.396,-1.613,13.802213,0.002787,13.996216,0.002985,13.463805,0.003906,,,0.532411,0.194003,0.338408,,11698.5,4761.284,4.0221,100.06351,3.005,,0.5862152,B      
184367,84367,296.97365275366,20.01609872786,1824984762931258368,0.1333,4.767,-2.288,-4.183,15.422825,0.002778,15.713975,0.003466,14.947624,0.003998,,,0.766351,0.29115,0.475201,,9601.0,8078.6333,4.5396,167.46454,3.136,0.31,0.39994502,B      
184157,84157,297.24732872309,19.17828258413,1824685833204127616,0.4043,1.844,-0.215,-1.831,13.555005,0.002828,13.725574,0.003373,13.256407,0.004088,,,0.469167,0.170568,0.298598,,11415.5,3146.744,2.8752,69.997574,2.807,,0.74930716,B      
173130,73130,16.56620257275,63.05230044866,523282391391634816,0.0983,0.77,-0.741,-0.211,17.581839,0.002909,18.327324,0.025246,16.551474,0.022644,,,1.77585,0.745485,1.030365,,9603.6,2784.6543,1.3017,13.6305895,,,0.6962795,B      
93876,93876,101.62383977162,-5.18406592824,3100656016195325824,1.0458,1.177,-1.004,-0.614,12.019324,0.002773,12.113065,0.00286,11.845101,0.003834,11.776291,0.02509,0.267963,0.09374,0.174223,,8994.9,1044.288,1.8553,16.149017,1.96,0.229,0.7188872,A      
12361,12361,6.49669958515,36.32967761519,366428918725244928,2.0029,11.405,10.351,-4.788,10.051143,0.002771,10.135795,0.00281,9.880904,0.003785,9.795983,0.006041,0.25489,0.084652,0.170239,,8857.0,511.3849,2.2522,26.936869,2.122,0.541,0.59370714,A      
2312,2312,69.17971696425,36.31247149677,174978380685230848,1.3613,5.471,0.535,-5.444,12.463007,0.002774,12.982159,0.002905,11.756571,0.003806,11.439687,0.022198,1.225588,0.519152,0.706436,,9026.1,642.5002,2.1436,36.4357,2.26,0.523,0.5427817,A      
156711,56711,48.0147972198,65.2980978052,492029185687112960,0.3506,0.623,-0.082,0.618,12.621538,0.002758,12.965769,0.002813,12.099645,0.003789,,,0.866124,0.344231,0.521894,,11552.3,2105.7148,4.1759,484.8384,4.048,,0.49469897,B      
123703,23703,68.9353173513,47.14194671327,257308402628421632,0.3005,1.058,-0.404,-0.977,14.249692,0.002764,15.021335,0.00299,13.374651,0.003807,,,1.646684,0.771643,0.875041,,15012.2,3613.05,5.7468,992.44196,5.09,,0.5567941,B      
81843,81843,89.9272647697,-14.70906001215,2992634603700633984,5.4043,15.37,7.221,-13.569,8.163382,0.002766,8.305248,0.002826,7.898943,0.003798,7.787798,0.006794,0.406305,0.141867,0.264438,,7368.3,191.1324,2.4367,14.547518,1.788,1.145,0.47297516,A      
79959,79959,95.94848318838,-20.328952605,2938494754230028672,1.1013,5.574,-1.862,5.254,11.300669,0.002776,11.419205,0.002829,11.077419,0.003791,10.96791,0.015725,0.341785,0.118536,0.223249,,8949.2,875.5391,2.3212,32.38935,2.204,0.535,0.6159172,A      
136012,36012,3.74813865324,61.02707947967,429560986616042624,0.2705,1.667,-1.509,-0.707,15.143507,0.002769,15.464955,0.003011,14.634165,0.003896,,,0.830791,0.321448,0.509342,,10726.5,5072.4507,3.2448,54.323586,2.595,0.203,0.46761194,B      
12475,12475,17.88193454131,42.89363094175,373209950531634304,1.8301,1.444,-1.345,0.527,10.819049,0.002775,10.915558,0.0029,10.63789,0.003804,10.560533,0.008368,0.277668,0.096509,0.181159,,8444.3,579.5528,1.8379,13.777091,1.853,0.469,0.70380867,A      
40128,40128,307.44762737601,32.03612944997,1863454059108252160,0.9361,1.343,0.676,1.16,11.975081,0.002761,12.120477,0.002857,11.716714,0.003795,11.593935,0.01758,0.403763,0.145396,0.258367,,9001.2,1103.7076,2.2741,27.176025,2.139,0.491,0.58279157,A      
145789,45789,37.61580489847,57.89008750036,458096130856556800,0.4139,1.028,-0.389,-0.952,14.299142,0.002763,14.645193,0.002937,13.768241,0.003898,,,0.876952,0.346051,0.530901,,10802.2,2891.2368,2.8279,61.064083,2.667,0.205,0.5133585,B      
119626,19626,55.45551479222,45.80638913742,244827055865866496,0.5371,1.741,1.065,-1.377,12.936703,0.002777,13.199501,0.002858,12.51082,0.0038,,,0.688681,0.262798,0.425882,,10063.0,1594.0835,2.5642,77.05648,2.696,0.344,0.6015414,B      
114223,14223,70.18711108922,42.83743961488,204636229377731584,0.3338,1.104,0.673,-0.875,14.449176,0.002764,14.850088,0.002979,13.859882,0.00392,,,0.990206,0.400912,0.589294,,10274.7,3176.9463,3.2842,81.044044,2.74,0.32,0.45425734,B      
40435,40435,317.50721132306,34.15225199715,1867066268342362368,0.4576,2.504,-0.394,-2.473,13.615944,0.002779,13.840308,0.003069,13.25199,0.003895,13.058558,0.087818,0.588318,0.224364,0.363954,,7004.4,1664.7637,2.1078,13.588092,1.748,1.352,0.42433485,A      
106311,6311,86.01449050118,38.00675788067,189774195128027648,-0.5392,3.355,0.757,-3.269,16.170887,0.004087,16.51921,0.00468,15.438438,0.004552,,,1.080772,0.348324,0.732449,,9943.5,2358.0999,1.2447,,,,,B      
182968,82968,296.12792352967,17.44181142467,1820996696836778240,0.1341,4.876,-2.477,-4.2,13.959317,0.002778,14.278199,0.002998,13.39658,0.004043,,,0.881619,0.318882,0.562737,,9694.4,3036.353,3.6211,105.31767,2.85,0.358,0.5389035,B      
46022,46022,324.74463929994,47.46807694624,1977562788890945280,1.7429,4.74,4.726,0.367,11.564556,0.002767,11.753497,0.002856,11.239892,0.003801,11.116485,0.011679,0.513605,0.188941,0.324664,,7386.1,566.7217,1.6659,7.333361,1.571,0.932,0.5286225,A      
173693,73693,12.66165483682,63.1889962148,523679834791083648,0.1347,1.665,-1.661,0.109,14.78872,0.002815,15.148379,0.003986,14.236715,0.00406,,,0.911664,0.359659,0.552005,,16553.0,7096.967,4.5338,1401.1327,5.683,,0.7839105,B      
102793,2793,82.15244408886,35.92155684663,183352192527388032,0.8657,7.39,2.211,-7.051,11.163549,0.002789,11.258391,0.003158,10.804969,0.003867,,,0.453423,0.094842,0.358581,,10966.9,1224.6217,3.5792,135.50662,3.089,0.252,0.45994925,B      
182247,82247,302.26475490056,14.84131936182,1806950500150011776,0.2344,4.839,-3.111,-3.706,17.447016,0.002903,17.385069,0.004589,17.501375,0.010003,,,-0.116306,-0.061947,-0.054359,,12413.0,15775.9375,1.4244,52.421272,,,1.0582895,B      
123060,23060,73.2987317993,48.48794522734,255845910426224640,-0.1705,0.456,-0.221,-0.399,16.130714,0.002914,16.436583,0.004188,15.529204,0.004321,,,0.907378,0.305868,0.60151,,10483.2,4287.252,1.9062,,,,,B      
52125,52125,343.11094635836,60.74150330068,2014641271608199040,1.9373,5.809,5.541,-1.743,11.497989,0.002782,11.696236,0.00292,11.164621,0.003822,11.034019,0.01212,0.531614,0.198247,0.333367,,8034.3,495.3019,1.4704,8.51653,1.682,0.248,0.6266015,A      
153743,53743,59.78217323224,54.94622129738,468451365723451136,0.2959,0.286,0.223,-0.179,16.613811,0.002825,17.373198,0.006582,15.689023,0.005322,,,1.684175,0.759386,0.924789,,9799.0,3550.0098,2.4403,50.95755,2.473,0.373,0.47371623,B      
161882,61882,23.47838300312,60.0406118154,509773692759537792,0.2985,1.149,-1.059,-0.446,13.494259,0.002763,13.694817,0.002828,13.144437,0.003797,,,0.55038,0.200558,0.349822,,13237.6,3793.054,3.6256,238.55145,3.707,,0.56415206,B      
140572,40572,4.50695144249,64.06350951946,431824228222423808,0.2774,3.608,-3.505,-0.857,14.472415,0.002766,14.765879,0.003032,13.990458,0.004032,,,0.775421,0.293464,0.481957,,10183.5,5455.4785,4.6404,77.83146,2.711,0.331,0.45831487,B      
21627,21627,64.3465753031,65.72918000092,489262475130221952,1.4252,1.005,-1.0,-0.095,11.731052,0.002762,12.050688,0.002813,11.236637,0.003793,11.012884,0.010102,0.814051,0.319635,0.494415,,8649.6,595.285,1.9888,26.576838,2.1,0.611,0.5711256,A      
52310,52310,355.66604016115,62.63085979208,2016002436949869952,0.483,2.832,-2.709,-0.823,14.522354,0.002764,15.252443,0.003163,13.668192,0.00392,13.24682,0.106773,1.584251,0.730089,0.854162,,8495.0,1718.5814,3.0494,59.200497,2.466,0.553,0.4680871,A      
84289,84289,114.04509217028,-14.10700056036,3030235388814040704,1.0482,3.628,-0.717,-3.556,11.689857,0.002769,11.871863,0.002879,11.375893,0.003807,11.24289,0.01277,0.495971,0.182007,0.313964,,7709.9,954.3051,2.5693,19.64366,1.921,0.947,0.4693295,A      
136830,36830,0.74199403461,62.97725809454,430066452733971840,0.2206,2.17,-2.11,-0.507,15.532615,0.002777,15.915522,0.003455,14.946982,0.004068,,,0.968539,0.382907,0.585632,,10010.1,6401.659,3.9845,149.57951,3.084,0.305,0.4167758,B      
8586,8586,76.17993309421,50.25028611241,256419859793350016,0.502,4.012,0.669,-3.956,14.569093,0.002768,14.974302,0.003076,13.983414,0.003842,13.738627,0.202989,0.990889,0.40521,0.585679,1.5154,8498.9,1543.3118,1.6258,19.435274,1.978,0.575,0.6044654,A      
179736,79736,136.11500820821,71.70139152544,1119054214305346048,1.7422,1.916,-1.698,-0.887,8.58158,0.002767,8.630291,0.002825,8.453674,0.003795,8.378089,0.005094,0.176617,0.048711,0.127906,,10088.8,630.3607,4.8709,184.1163,3.228,0.28,0.40341112,B      
4844,4844,74.45093543455,41.00733611398,201618340538499072,1.3795,29.307,-1.988,-29.24,12.250267,0.002768,12.493978,0.00285,11.855948,0.003811,11.682714,0.026783,0.63803,0.243711,0.39432,,7319.6,738.6983,1.8043,8.91954,1.652,0.776,0.5271895,A      
15940,15940,10.36293465286,58.13908336185,424933103510776320,0.7562,4.595,-3.964,-2.324,11.848569,0.002829,11.942588,0.002819,11.60963,0.003795,11.490423,0.015387,0.332958,0.094019,0.238939,,9575.0,1070.9629,2.1646,47.438114,2.419,0.411,0.60820025,A      
104235,4235,79.00180096921,36.96030320205,187115374151191808,0.3523,1.398,-0.1,-1.394,14.812626,0.002782,15.074863,0.003216,14.37043,0.004224,,,0.704433,0.262237,0.442196,,10327.7,5630.138,3.8424,33.199696,2.378,,0.44108102,B      
88782,88782,104.00243527469,-9.00849035694,3050707779925856640,1.5622,2.314,-0.807,-2.169,11.526661,0.002779,11.65748,0.003009,11.286683,0.003838,11.191205,0.00779,0.370797,0.130819,0.239978,,7683.1,559.7249,1.4766,8.283925,1.63,0.699,0.4305442,A      
118715,18715,65.35592010593,44.89727624328,232693154775583488,0.1935,1.506,0.649,-1.359,16.97355,0.002873,17.582495,0.009213,16.15051,0.006575,,,1.431984,0.608944,0.82304,,9837.3,2745.6572,1.2852,15.270379,,,0.80019534,B      
40100,40100,310.87284507136,33.36272366201,1863253947986189312,1.1292,1.942,-0.736,-1.797,12.339499,0.002766,12.528112,0.002961,12.022356,0.003823,11.879896,0.048114,0.505756,0.188614,0.317143,,8071.2,1050.2286,2.1047,10.658155,1.72,0.742,0.33572662,A      
91830,91830,112.0734582759,-1.68831095051,3061986093466978048,1.8079,7.088,-7.041,-0.809,10.58221,0.002804,10.728249,0.003155,10.31874,0.003895,10.21597,0.012418,0.409509,0.146039,0.26347,,7351.8,579.7854,2.4712,14.431132,1.783,1.155,0.41251957,A      
26934,26934,65.48715341653,79.30779496133,556495102909592704,2.3029,11.258,10.565,-3.889,10.691777,0.00277,10.855281,0.00287,10.411645,0.0038,10.292032,0.008458,0.443636,0.163504,0.280132,1.6294,7680.1,434.5043,1.7413,9.493153,1.67,0.832,0.65779614,A      
61552,61552,295.44748863993,43.62310392359,2078097734084058880,0.9758,8.296,-3.833,-7.357,11.131924,0.002781,11.220278,0.002891,10.969811,0.003802,10.902543,0.012662,0.250467,0.088354,0.162113,,9229.0,985.282,2.5802,44.908787,2.368,0.483,0.60087365,A      
25710,25710,23.39621976119,67.37384343148,531568418397398656,1.982,1.772,0.171,-1.763,13.036532,0.003513,13.607229,0.002861,12.241019,0.003797,11.935344,0.016499,1.36621,0.570697,0.795513,,6895.8,2449.1973,8.3103,6.046649,1.526,0.906,0.20938718,A      
108347,8347,83.81176308586,41.73600644266,194412798463867904,2.0094,3.947,-3.844,-0.895,9.29604,0.002784,9.312345,0.002998,9.23191,0.00381,9.173223,0.008398,0.080435,0.016305,0.06413,,11821.2,549.9915,2.5985,97.496216,3.017,,0.5700576,B      
177331,77331,23.52319996872,69.13580805551,532200122186847744,0.1411,1.622,-1.562,0.437,14.447094,0.002769,14.762095,0.003086,13.950071,0.003909,,,0.812024,0.315002,0.497023,,15327.7,4412.2656,3.1593,506.71332,4.557,,0.9026542,B      
105534,5534,79.83959115946,40.15322486883,188771788418569088,0.1627,0.654,0.273,-0.594,16.16764,0.002798,16.40797,0.005494,15.751142,0.004537,,,0.656829,0.24033,0.416499,,10706.5,5297.3086,1.841,41.313396,2.492,,0.61205107,B      
1802,1802,70.41267501463,32.16502149424,159796324128350848,1.6508,7.462,-6.953,-2.708,13.697508,0.002783,14.483871,0.003281,12.817006,0.003873,12.443347,0.026648,1.666865,0.786364,0.880502,,7640.2,655.5381,1.9045,9.948383,1.704,0.67,0.4026544,A      
95980,95980,106.45912429963,-2.12021189602,3108867173334198272,1.0586,1.766,-1.588,0.773,10.606299,0.002775,10.632679,0.002851,10.544395,0.003804,10.488317,0.020036,0.088284,0.02638,0.061904,,9810.4,1066.4038,3.0675,60.896774,2.557,0.381,0.4639222,A      
9617,9617,64.13554253516,51.27617804438,271576692004256896,0.9885,3.104,2.177,-2.213,12.366493,0.002764,12.548984,0.002827,12.058443,0.003796,11.943216,0.032837,0.490541,0.18249,0.30805,,9199.2,954.6304,1.7969,21.55249,2.076,0.316,0.7658732,A      
31663,31663,90.65221790478,45.44759365374,963138105369139968,0.744,1.863,0.512,-1.791,12.444888,0.002767,12.682853,0.002918,12.056911,0.003797,11.899934,0.015277,0.625941,0.237965,0.387977,,7358.2,1324.0841,2.9421,20.468071,1.924,1.05,0.37283778,A      
175198,75198,11.15034136133,65.49018280446,524524912554202624,0.3092,2.8,-2.613,1.006,15.997746,0.00278,16.60458,0.003795,15.235242,0.004,,,1.369338,0.606833,0.762505,,9656.1,2386.645,1.6932,34.70949,2.288,0.368,0.68959165,B      
100895,895,63.96897182545,30.87452775791,166356903857686528,0.24,1.709,0.148,-1.703,10.874442,0.002796,10.903382,0.002861,10.780006,0.003793,10.705323,0.007992,0.123376,0.02894,0.094436,,16801.3,1841.849,3.6662,995.0477,5.393,,0.8462212,B      
8449,8449,72.25070361207,46.1836461422,254746712332343296,0.7175,6.185,3.217,-5.282,14.476419,0.002774,15.212755,0.002981,13.626143,0.003848,13.191293,0.084045,1.586613,0.736337,0.850276,,7461.2,1207.0112,2.3207,29.484344,2.143,0.6,0.6474844,A      
84306,84306,114.27702355723,-13.90165892709,3030262502952031616,1.0922,3.531,-0.775,-3.445,11.075021,0.00277,11.25792,0.002825,10.757264,0.003796,10.620661,0.007885,0.500656,0.182899,0.317757,,7457.4,959.3656,3.52,29.638664,2.09,0.894,0.34813195,A      
